Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1243965,-,-,-,40.73,-74.02,0,13,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,Temperature,DHI,GHI,DNI,Wind Speed,Relative Humidity
2024,4,16,11,30,10,50,199,648,2.1,76.31
2024,4,16,12,30,12.200000000000001,67,409,821,2.2,69.19
2024,4,16,13,30,13.9,77,606,907,2.3000000000000003,59.44
2024,4,16,14,30,15,84,768,953,2.2,53.410000000000004
2024,4,16,15,30,15.8,87,881,978,2,50.63
2024,4,16,16,30,16.6,91,937,985,1.9000000000000001,48.64
2024,4,16,17,30,17.1,98,925,966,1.8,48.15
2024,4,16,18,30,17.400000000000002,106,851,929,1.7000000000000002,48.800000000000004
2024,4,16,19,30,17.5,102,724,886,1.7000000000000002,50.410000000000004
2024,4,16,20,30,17.400000000000002,94,557,824,1.5,52.76
2024,4,16,21,30,16.5,79,359,715,1.2000000000000002,57.74
2024,4,16,22,30,14.9,77,139,304,1,72.97
2024,4,16,23,30,13.8,10,11,67,1,68.98
2024,4,17,0,30,12.700000000000001,0,0,0,1.2000000000000002,67.85
2024,4,17,1,30,11.5,0,0,0,1.5,74.07000000000001
2024,4,17,2,30,10.600000000000001,0,0,0,1.7000000000000002,79.55
2024,4,17,3,30,10.100000000000001,0,0,0,1.5,82.8
2024,4,17,4,30,9.8,0,0,0,1.2000000000000002,85.3
2024,4,17,5,30,9.600000000000001,0,0,0,0.9,87.12
2024,4,17,6,30,9.3,0,0,0,0.7000000000000001,88.92
2024,4,17,7,30,8.9,0,0,0,0.5,90.75
2024,4,17,8,30,8.6,0,0,0,0.4,92.5
2024,4,17,9,30,8.3,0,0,0,0.5,94.45
2024,4,17,10,30,8.8,18,20,43,0.7000000000000001,92.14
2024,4,17,11,30,10,122,153,131,1.2000000000000002,89.48
2024,4,17,12,30,11.100000000000001,188,308,285,1.7000000000000002,85.44
2024,4,17,13,30,12.3,237,442,350,2.2,80.99
2024,4,17,14,30,12.9,277,585,427,2.6,78.57000000000001
2024,4,17,15,30,13,357,570,261,2.5,78.43
2024,4,17,16,30,12.9,407,536,150,2.4000000000000004,79.48
2024,4,17,17,30,12.700000000000001,221,223,2,2.3000000000000003,81.2
2024,4,17,18,30,12.5,121,121,0,2.4000000000000004,82.93
2024,4,17,19,30,12.3,93,93,0,2.6,84.27
2024,4,17,20,30,11.8,50,50,0,2.7,86.3
2024,4,17,21,30,11,52,53,3,2.7,89.15
2024,4,17,22,30,10.100000000000001,31,31,1,2.6,92.71000000000001
2024,4,17,23,30,9.5,9,9,16,2.3000000000000003,95.57000000000001
2024,4,18,0,30,9.3,0,0,0,2.3000000000000003,95.48
2024,4,18,1,30,9.1,0,0,0,2.7,95.85000000000001
2024,4,18,2,30,8.9,0,0,0,3.3000000000000003,96.3
2024,4,18,3,30,8.700000000000001,0,0,0,3.5,96.8
2024,4,18,4,30,8.700000000000001,0,0,0,3.6,96.34
2024,4,18,5,30,8.6,0,0,0,3.9000000000000004,96.34
2024,4,18,6,30,8.5,0,0,0,4.1000000000000005,96.65
2024,4,18,7,30,8.5,0,0,0,4.1000000000000005,96.65
2024,4,18,8,30,8.4,0,0,0,4,96.94
2024,4,18,9,30,8.200000000000001,0,0,0,4,97.42
2024,4,18,10,30,8.200000000000001,5,5,3,4,96.05
2024,4,18,11,30,8.200000000000001,48,49,3,4,95.15
2024,4,18,12,30,8.4,42,59,39,4,92.75
2024,4,18,13,30,8.6,108,109,2,3.9000000000000004,90.19
2024,4,18,14,30,8.8,114,115,1,4,87.77
2024,4,18,15,30,9,129,129,0,4.1000000000000005,85.75
2024,4,18,16,30,9.200000000000001,182,182,0,4.1000000000000005,84.22
2024,4,18,17,30,9.200000000000001,114,114,0,4,83.71000000000001
2024,4,18,18,30,9.1,151,151,0,3.9000000000000004,83.67
2024,4,18,19,30,9,168,168,0,3.9000000000000004,83.62
2024,4,18,20,30,8.9,117,117,0,3.9000000000000004,83.49
2024,4,18,21,30,8.700000000000001,62,62,0,3.8000000000000003,83.86
2024,4,18,22,30,8.1,19,39,94,3.7,86.67
2024,4,18,23,30,7.4,11,12,42,3.4000000000000004,90.23
2024,4,19,0,30,6.800000000000001,0,0,0,3.1,92.60000000000001
2024,4,19,1,30,6.300000000000001,0,0,0,2.8000000000000003,94.33
2024,4,19,2,30,6,0,0,0,2.5,95
2024,4,19,3,30,5.7,0,0,0,2.3000000000000003,96.47
2024,4,19,4,30,5.6000000000000005,0,0,0,2.2,97.29
2024,4,19,5,30,5.5,0,0,0,2.2,98.04
2024,4,19,6,30,5.4,0,0,0,2.3000000000000003,98.82000000000001
2024,4,19,7,30,5.300000000000001,0,0,0,2.3000000000000003,99.57000000000001
2024,4,19,8,30,5,0,0,0,2.1,100
2024,4,19,9,30,4.9,0,0,0,2.1,100
2024,4,19,10,30,6,22,28,115,2.2,92.77
2024,4,19,11,30,7.9,71,186,472,2.4000000000000004,85.22
2024,4,19,12,30,9.5,195,234,90,2.7,76.38
2024,4,19,13,30,10.8,255,316,102,2.8000000000000003,68.66
2024,4,19,14,30,11.700000000000001,327,468,194,2.7,64.76
2024,4,19,15,30,12.200000000000001,336,603,325,2.5,64.02
2024,4,19,16,30,12.3,357,667,357,2.4000000000000004,65.22
2024,4,19,17,30,12.3,389,507,137,2.4000000000000004,65.73
2024,4,19,18,30,12.4,344,563,270,2.5,66.09
2024,4,19,19,30,12.200000000000001,305,390,120,2.5,67.71000000000001
2024,4,19,20,30,11.8,174,184,18,2.3000000000000003,70.15
2024,4,19,21,30,10.9,109,119,25,2.1,75.03
2024,4,19,22,30,9.8,14,14,0,1.9000000000000001,82.73
2024,4,19,23,30,8.8,12,13,44,1.6,90.62
2024,4,20,0,30,8.4,0,0,0,1.5,93.46000000000001
2024,4,20,1,30,8.3,0,0,0,1.3,95.05
2024,4,20,2,30,8.3,0,0,0,1.1,95.88
2024,4,20,3,30,8.3,0,0,0,1,96.34
2024,4,20,4,30,8.3,0,0,0,1,96.81
2024,4,20,5,30,8.3,0,0,0,1.1,97.04
2024,4,20,6,30,8.3,0,0,0,1,97.45
2024,4,20,7,30,8.4,0,0,0,1,97.26
2024,4,20,8,30,8.5,0,0,0,1.1,97.32000000000001
2024,4,20,9,30,8.6,0,0,0,1.2000000000000002,97.37
2024,4,20,10,30,8.9,22,25,50,1.3,96.05
2024,4,20,11,30,9.4,39,39,1,1.5,94.8
2024,4,20,12,30,10.100000000000001,87,88,3,1.4000000000000001,93.22
2024,4,20,13,30,11.3,90,91,2,1.3,89.28
2024,4,20,14,30,12.9,230,231,1,1.1,80.48
2024,4,20,15,30,14.600000000000001,249,762,622,1.1,68.98
2024,4,20,16,30,15.8,200,829,722,1.3,61.75
2024,4,20,17,30,16.400000000000002,441,558,135,1.6,58.72
2024,4,20,18,30,16.5,249,755,622,1.9000000000000001,58.27
2024,4,20,19,30,16.400000000000002,103,726,874,2,59.050000000000004
2024,4,20,20,30,16.1,139,518,662,2.1,61.32
2024,4,20,21,30,15.200000000000001,85,367,699,1.9000000000000001,66.82000000000001
2024,4,20,22,30,13.700000000000001,70,158,409,1.8,76.01
2024,4,20,23,30,11.9,13,15,75,2.5,81.66
2024,4,21,0,30,10.3,0,0,0,3.7,84.83
2024,4,21,1,30,8.700000000000001,0,0,0,4,86.81
2024,4,21,2,30,7.300000000000001,0,0,0,3.3000000000000003,87.12
2024,4,21,3,30,6.300000000000001,0,0,0,3,86.81
2024,4,21,4,30,5.4,0,0,0,2.9000000000000004,86.88
2024,4,21,5,30,4.5,0,0,0,2.7,88.9
2024,4,21,6,30,3.9000000000000004,0,0,0,2.5,89.33
2024,4,21,7,30,3.4000000000000004,0,0,0,2.1,89.56
2024,4,21,8,30,3.1,0,0,0,1.8,88.95
2024,4,21,9,30,3.1,0,0,0,1.5,87.32000000000001
2024,4,21,10,30,4.1000000000000005,29,32,44,1.5,81.84
2024,4,21,11,30,6.1000000000000005,115,187,286,1.6,73.35000000000001
2024,4,21,12,30,7.800000000000001,179,339,366,1.5,59.910000000000004
2024,4,21,13,30,8.700000000000001,264,436,286,1.6,53.24
2024,4,21,14,30,8.9,287,302,20,1.9000000000000001,53.660000000000004
2024,4,21,15,30,8.8,362,393,37,2.2,55.04
2024,4,21,16,30,9,404,449,52,2.4000000000000004,55.64
2024,4,21,17,30,9,362,385,26,2.6,56.85
2024,4,21,18,30,9,390,503,139,2.6,58.03
2024,4,21,19,30,8.9,340,412,101,2.6,59.49
2024,4,21,20,30,8.9,262,303,71,2.7,60.57
2024,4,21,21,30,8.6,165,179,35,2.5,62.65
2024,4,21,22,30,7.6000000000000005,70,71,5,2.1,71.74
2024,4,21,23,30,6.7,14,16,56,1.8,80.09
2024,4,22,0,30,6.300000000000001,0,0,0,1.7000000000000002,81.64
2024,4,22,1,30,6.2,0,0,0,1.7000000000000002,82.92
2024,4,22,2,30,6,0,0,0,2,84.34
2024,4,22,3,30,5.5,0,0,0,2.5,86.79
2024,4,22,4,30,4.800000000000001,0,0,0,2.8000000000000003,89.15
2024,4,22,5,30,4.2,0,0,0,2.8000000000000003,90.18
2024,4,22,6,30,3.9000000000000004,0,0,0,2.4000000000000004,89.66
2024,4,22,7,30,3.4000000000000004,0,0,0,2.1,90.69
2024,4,22,8,30,2.9000000000000004,0,0,0,2.1,91.66
2024,4,22,9,30,2.7,0,0,0,2.2,91.12
2024,4,22,10,30,3.6,25,42,260,2.4000000000000004,84.54
2024,4,22,11,30,5.800000000000001,58,222,642,2.6,74.79
2024,4,22,12,30,8,76,431,806,2.7,64.65
2024,4,22,13,30,9.600000000000001,87,627,891,2.7,56.75
2024,4,22,14,30,10.8,95,789,939,2.4000000000000004,51.19
2024,4,22,15,30,11.9,101,899,959,1.9000000000000001,47.88
2024,4,22,16,30,12.9,104,954,969,1.3,46.82
2024,4,22,17,30,13.700000000000001,106,945,961,0.8,46.35
2024,4,22,18,30,14.3,105,875,941,0.6000000000000001,44.39
2024,4,22,19,30,14.5,102,752,906,0.4,43.550000000000004
2024,4,22,20,30,14.3,93,580,843,0.30000000000000004,45.18
2024,4,22,21,30,13.700000000000001,79,383,743,0.7000000000000001,49.53
2024,4,22,22,30,12.200000000000001,56,179,555,1.2000000000000002,61.21
2024,4,22,23,30,10.600000000000001,16,20,128,1.6,67.61
2024,4,23,0,30,9.4,0,0,0,2.1,69.86
2024,4,23,1,30,8.1,0,0,0,2.6,77.79
2024,4,23,2,30,7.1000000000000005,0,0,0,2.7,86.66
2024,4,23,3,30,6.300000000000001,0,0,0,2.4000000000000004,93.88
2024,4,23,4,30,5.800000000000001,0,0,0,2,97.75
2024,4,23,5,30,5.5,0,0,0,1.8,98.81
2024,4,23,6,30,5.5,0,0,0,1.6,97.81
2024,4,23,7,30,5.5,0,0,0,1.5,97.26
2024,4,23,8,30,5.300000000000001,0,0,0,1.4000000000000001,97.78
2024,4,23,9,30,5.2,0,0,0,1.3,96.95
2024,4,23,10,30,6,27,43,230,1.1,91
2024,4,23,11,30,7.9,63,220,603,1.1,83.78
2024,4,23,12,30,10.3,81,426,775,1.2000000000000002,72.31
2024,4,23,13,30,12.4,94,618,859,1.5,62.99
2024,4,23,14,30,13.8,101,778,912,1.8,56.93
2024,4,23,15,30,14.5,105,887,937,2.2,55.51
2024,4,23,16,30,14.9,109,942,947,2.6,55.86
2024,4,23,17,30,15,110,932,939,3,56.910000000000004
2024,4,23,18,30,14.8,110,862,916,3.3000000000000003,58.7
2024,4,23,19,30,14.4,107,736,873,3.5,61.06
2024,4,23,20,30,13.700000000000001,194,500,527,3.7,64.9
2024,4,23,21,30,12.600000000000001,183,294,269,3.7,70.85000000000001
2024,4,23,22,30,10.9,90,155,290,3.5,79.35000000000001
2024,4,23,23,30,9.3,16,20,97,3.2,86.32000000000001
2024,4,24,0,30,8.3,0,0,0,3,88.75
2024,4,24,1,30,7.800000000000001,0,0,0,2.9000000000000004,88.44
2024,4,24,2,30,7.6000000000000005,0,0,0,2.7,87.64
2024,4,24,3,30,7.800000000000001,0,0,0,2.7,86.8
2024,4,24,4,30,8,0,0,0,2.7,86.54
2024,4,24,5,30,8,0,0,0,2.7,86.78
2024,4,24,6,30,8,0,0,0,2.6,88.54
2024,4,24,7,30,8.1,0,0,0,2.6,89.58
2024,4,24,8,30,8.3,0,0,0,2.8000000000000003,90.31
2024,4,24,9,30,8.4,0,0,0,2.8000000000000003,92.02
2024,4,24,10,30,8.9,32,38,79,2.5,91.69
2024,4,24,11,30,10,35,35,0,2.2,88.71000000000001
2024,4,24,12,30,11.600000000000001,98,99,2,2,83.66
2024,4,24,13,30,13.4,264,374,179,1.8,78.55
2024,4,24,14,30,15.200000000000001,183,715,714,1.8,71.12
2024,4,24,15,30,16.400000000000002,253,762,608,1.8,64.44
2024,4,24,16,30,17.400000000000002,217,838,704,1.8,58.93
2024,4,24,17,30,18,383,497,130,1.8,55.82
2024,4,24,18,30,18.2,224,361,167,1.7000000000000002,54.870000000000005
2024,4,24,19,30,18.1,229,629,553,1.7000000000000002,55.99
2024,4,24,20,30,17.400000000000002,180,468,494,1.6,61.07
2024,4,24,21,30,16.400000000000002,107,359,607,1.5,69.18
2024,4,24,22,30,14.9,77,165,388,1.5,80.09
2024,4,24,23,30,13.5,17,19,58,2.1,86.07000000000001
2024,4,25,0,30,12,0,0,0,3,89.78
2024,4,25,1,30,10.5,0,0,0,3.5,87.99
2024,4,25,2,30,9.200000000000001,0,0,0,3.2,85.51
2024,4,25,3,30,8.200000000000001,0,0,0,2.9000000000000004,85.56
2024,4,25,4,30,7.300000000000001,0,0,0,2.7,87.91
2024,4,25,5,30,6.5,0,0,0,2.6,89.94
2024,4,25,6,30,5.800000000000001,0,0,0,2.7,90.68
2024,4,25,7,30,5.1000000000000005,0,0,0,3,89.35000000000001
2024,4,25,8,30,4.3,0,0,0,3.2,86.95
2024,4,25,9,30,3.6,0,0,0,3.4000000000000004,84.51
2024,4,25,10,30,3.8000000000000003,28,51,300,3.6,79.12
2024,4,25,11,30,4.7,105,109,15,3.7,67.6
2024,4,25,12,30,6,187,357,375,3.4000000000000004,55.13
2024,4,25,13,30,7.6000000000000005,87,632,884,2.9000000000000004,47.15
2024,4,25,14,30,9.1,179,741,751,2.4000000000000004,42.39
2024,4,25,15,30,10.4,117,895,926,2,39.2
2024,4,25,16,30,11.4,98,961,975,1.6,37.14
2024,4,25,17,30,12.200000000000001,103,953,965,1.3,36.14
2024,4,25,18,30,12.5,107,882,938,1.2000000000000002,37.29
2024,4,25,19,30,12.5,104,758,902,1.3,39.44
2024,4,25,20,30,12.100000000000001,96,589,841,1.4000000000000001,42.26
2024,4,25,21,30,11.100000000000001,84,392,739,1.7000000000000002,47.93
2024,4,25,22,30,9.200000000000001,61,187,546,1.9000000000000001,62.410000000000004
2024,4,25,23,30,7.300000000000001,18,24,133,2,78.68
2024,4,26,0,30,6.2,0,0,0,2,83.10000000000001
2024,4,26,1,30,5.6000000000000005,0,0,0,1.9000000000000001,86
2024,4,26,2,30,5,0,0,0,1.8,89.01
2024,4,26,3,30,4.6000000000000005,0,0,0,1.7000000000000002,90.27
2024,4,26,4,30,4.6000000000000005,0,0,0,1.5,88.59
2024,4,26,5,30,5,0,0,0,1,85.11
2024,4,26,6,30,5.1000000000000005,0,0,0,0.7000000000000001,83.76
2024,4,26,7,30,4.7,0,0,0,0.8,85.28
2024,4,26,8,30,4.2,0,0,0,1,87.67
2024,4,26,9,30,4,0,0,0,1.2000000000000002,88.74
2024,4,26,10,30,5,30,51,252,1.3,83.56
2024,4,26,11,30,7,67,229,595,1.5,78.45
2024,4,26,12,30,9,89,433,755,1.7000000000000002,69.88
2024,4,26,13,30,10.9,104,625,841,1.7000000000000002,60.550000000000004
2024,4,26,14,30,12.3,112,786,897,1.5,54.25
2024,4,26,15,30,13.3,115,899,930,1.3,50.71
2024,4,26,16,30,14,124,948,928,1.3,49.26
2024,4,26,17,30,14.3,125,942,926,1.4000000000000001,49.52
2024,4,26,18,30,14.200000000000001,121,872,907,1.5,51.54
2024,4,26,19,30,13.9,158,729,785,1.7000000000000002,54.42
2024,4,26,20,30,13.4,117,577,782,1.8,58.160000000000004
2024,4,26,21,30,12.4,99,382,673,2.1,64.58
2024,4,26,22,30,10.700000000000001,70,183,483,2.3000000000000003,75.35000000000001
2024,4,26,23,30,8.9,19,24,112,2.4000000000000004,85.07000000000001
2024,4,27,0,30,7.7,0,0,0,2.5,88.38
2024,4,27,1,30,6.9,0,0,0,2.5,90.31
2024,4,27,2,30,6.2,0,0,0,2.4000000000000004,92.58
2024,4,27,3,30,5.7,0,0,0,2.2,94.71000000000001
2024,4,27,4,30,5.300000000000001,0,0,0,2.1,96.47
2024,4,27,5,30,4.9,0,0,0,1.9000000000000001,98.44
2024,4,27,6,30,4.7,0,0,0,1.7000000000000002,98.91
2024,4,27,7,30,4.800000000000001,0,0,0,1.6,97.64
2024,4,27,8,30,4.9,0,0,0,1.5,97.10000000000001
2024,4,27,9,30,5.1000000000000005,0,0,0,1.4000000000000001,96.28
2024,4,27,10,30,6.4,32,54,260,1.3,88.78
2024,4,27,11,30,8.4,95,217,442,1.5,81.83
2024,4,27,12,30,9.9,132,413,611,1.9000000000000001,73.05
2024,4,27,13,30,11.200000000000001,224,512,462,2.3000000000000003,64.58
2024,4,27,14,30,12,240,672,573,2.7,59.870000000000005
2024,4,27,15,30,12.700000000000001,300,696,468,3.1,56.59
2024,4,27,16,30,13.100000000000001,486,709,250,3.3000000000000003,55.27
2024,4,27,17,30,13.100000000000001,435,586,171,3.4000000000000004,55.79
2024,4,27,18,30,12.8,297,671,450,3.4000000000000004,57.5
2024,4,27,19,30,12.3,317,494,242,3.3000000000000003,60.92
2024,4,27,20,30,11.5,102,103,2,3.2,67.03
2024,4,27,21,30,10.600000000000001,110,113,7,3.1,74.60000000000001
2024,4,27,22,30,9.9,20,20,0,2.8000000000000003,81.08
2024,4,27,23,30,9.4,9,9,0,2.5,85.71000000000001
2024,4,28,0,30,9.1,0,0,0,2.3000000000000003,88.73
2024,4,28,1,30,9,0,0,0,2.1,90.62
2024,4,28,2,30,9,0,0,0,2,91.68
2024,4,28,3,30,8.9,0,0,0,2.1,93.38
2024,4,28,4,30,8.9,0,0,0,2.2,94.52
2024,4,28,5,30,9,0,0,0,2.3000000000000003,95.29
2024,4,28,6,30,9,0,0,0,2.3000000000000003,96.43
2024,4,28,7,30,9,0,0,0,2.3000000000000003,97.09
2024,4,28,8,30,9,0,0,0,2.2,97.78
2024,4,28,9,30,9.200000000000001,0,0,0,2.1,96.8
2024,4,28,10,30,9.8,34,37,34,2,94.76
2024,4,28,11,30,10.8,65,65,0,2,92.74
2024,4,28,12,30,11.9,225,277,113,1.9000000000000001,90.44
2024,4,28,13,30,13,309,340,49,1.8,87.47
2024,4,28,14,30,14.4,413,575,214,1.4000000000000001,82.56
2024,4,28,15,30,16.1,393,518,147,1,76.37
2024,4,28,16,30,17.900000000000002,265,842,646,0.9,70.89
2024,4,28,17,30,19.200000000000003,273,835,633,1.1,69.33
2024,4,28,18,30,19.5,238,783,654,1.4000000000000001,72.22
2024,4,28,19,30,18.900000000000002,342,588,336,1.4000000000000001,79.76
2024,4,28,20,30,18,266,470,343,1.3,88.88
2024,4,28,21,30,17.3,203,322,281,1.6,93.3
2024,4,28,22,30,16.5,123,152,121,1.8,97.87
2024,4,28,23,30,15.600000000000001,19,22,66,1.8,100
2024,4,29,0,30,15.3,0,0,0,1.8,99.4
2024,4,29,1,30,15.3,0,0,0,1.7000000000000002,99.03
2024,4,29,2,30,15.200000000000001,0,0,0,1.6,99.37
2024,4,29,3,30,15.100000000000001,0,0,0,1.7000000000000002,98.89
2024,4,29,4,30,15.200000000000001,0,0,0,1.7000000000000002,98.05
2024,4,29,5,30,15.200000000000001,0,0,0,1.5,99.3
2024,4,29,6,30,14.9,0,0,0,1.3,100
2024,4,29,7,30,14.600000000000001,0,0,0,1.2000000000000002,100
2024,4,29,8,30,14.5,0,0,0,1.1,100
2024,4,29,9,30,14.700000000000001,0,0,0,1.1,98.49000000000001
2024,4,29,10,30,15.8,34,50,170,1.2000000000000002,93.89
2024,4,29,11,30,17.5,84,213,456,1.2000000000000002,92.23
2024,4,29,12,30,19.6,113,403,621,1.1,86.83
2024,4,29,13,30,21.700000000000003,134,583,714,1,77.42
2024,4,29,14,30,23.5,141,733,778,0.7000000000000001,69.68
2024,4,29,15,30,24.700000000000003,142,841,821,0.4,65.8
2024,4,29,16,30,25.200000000000003,151,889,824,0.7000000000000001,64.37
2024,4,29,17,30,25,262,703,496,1.2000000000000002,65.12
2024,4,29,18,30,24.400000000000002,258,752,592,1.6,68.06
2024,4,29,19,30,23.5,308,451,195,2.1,73.24
2024,4,29,20,30,22.200000000000003,242,400,266,2.4000000000000004,79.83
2024,4,29,21,30,20.5,115,128,30,2.6,85.68
2024,4,29,22,30,18.400000000000002,82,83,6,2.6,96.43
2024,4,29,23,30,16.6,19,21,45,2.5,100
2024,4,30,0,30,15.5,0,0,0,2.4000000000000004,100
2024,4,30,1,30,14.600000000000001,0,0,0,2.3000000000000003,100
2024,4,30,2,30,13.9,0,0,0,2.3000000000000003,99.72
2024,4,30,3,30,13.200000000000001,0,0,0,2.4000000000000004,99.57000000000001
2024,4,30,4,30,12.700000000000001,0,0,0,2.4000000000000004,98.7
2024,4,30,5,30,12.3,0,0,0,2.2,98.01
2024,4,30,6,30,11.9,0,0,0,2.1,97.73
2024,4,30,7,30,11.600000000000001,0,0,0,1.9000000000000001,97.23
2024,4,30,8,30,11.200000000000001,0,0,0,1.8,97.66
2024,4,30,9,30,11,0,0,0,1.9000000000000001,96.60000000000001
2024,4,30,10,30,11.4,35,56,211,2.1,92.64
2024,4,30,11,30,12.700000000000001,40,70,104,2.2,87.74
2024,4,30,12,30,14,97,97,0,2.3000000000000003,85.62
2024,4,30,13,30,15.200000000000001,107,107,0,2.4000000000000004,83.73
2024,4,30,14,30,16,244,257,17,2.4000000000000004,82.77
2024,4,30,15,30,16.5,314,316,2,2.3000000000000003,81.9
2024,4,30,16,30,16.900000000000002,427,463,40,2,80.25
2024,4,30,17,30,17.2,445,591,164,1.6,79.33
2024,4,30,18,30,17.3,329,663,399,1.3,79.19
2024,4,30,19,30,17.2,308,515,281,1.2000000000000002,80.10000000000001
2024,4,30,20,30,16.8,261,473,355,1.3,82.53
2024,4,30,21,30,16,138,353,500,1.4000000000000001,86.92
2024,4,30,22,30,14.8,99,106,29,1.5,93.04
2024,4,30,23,30,13.600000000000001,23,25,37,1.7000000000000002,97.65
2024,5,1,0,30,12.700000000000001,0,0,0,1.7000000000000002,98.79
2024,5,1,1,30,12.200000000000001,0,0,0,1.6,98.13
2024,5,1,2,30,11.9,0,0,0,1.4000000000000001,97.29
2024,5,1,3,30,11.8,0,0,0,1.3,96.60000000000001
2024,5,1,4,30,11.700000000000001,0,0,0,1.3,96.98
2024,5,1,5,30,11.8,0,0,0,1.4000000000000001,96.54
2024,5,1,6,30,11.8,0,0,0,1.4000000000000001,96.59
2024,5,1,7,30,11.8,0,0,0,1.3,96.57000000000001
2024,5,1,8,30,11.8,0,0,0,1.1,96.93
2024,5,1,9,30,11.9,0,0,0,0.8,96.4
2024,5,1,10,30,12.600000000000001,41,52,104,0.6000000000000001,93.38
2024,5,1,11,30,14.200000000000001,98,220,419,0.6000000000000001,90.10000000000001
2024,5,1,12,30,16.2,196,222,54,0.6000000000000001,85.84
2024,5,1,13,30,18.3,210,527,499,0.5,73.41
2024,5,1,14,30,20.1,132,765,826,0.30000000000000004,67.12
2024,5,1,15,30,21.3,120,879,886,0.30000000000000004,62.84
2024,5,1,16,30,21.700000000000003,123,926,892,0.8,61.11
2024,5,1,17,30,21.8,328,662,373,1.3,60.45
2024,5,1,18,30,21.3,146,839,826,1.8,62.01
2024,5,1,19,30,20.700000000000003,345,452,145,2.4000000000000004,64.82000000000001
2024,5,1,20,30,19.8,214,298,140,2.7,68.83
2024,5,1,21,30,18.7,123,365,560,2.8000000000000003,74.96000000000001
2024,5,1,22,30,16.8,87,176,357,2.7,83.85000000000001
2024,5,1,23,30,14.5,24,31,118,2.6,97.13
2024,5,2,0,30,13.200000000000001,0,0,0,2.4000000000000004,96.63
2024,5,2,1,30,12.4,0,0,0,2.3000000000000003,96.62
2024,5,2,2,30,11.8,0,0,0,2.2,97.48
2024,5,2,3,30,11.4,0,0,0,2,97.31
2024,5,2,4,30,11.100000000000001,0,0,0,1.8,97
2024,5,2,5,30,10.8,0,0,0,1.8,97.5
2024,5,2,6,30,10.600000000000001,0,0,0,1.8,97.74000000000001
2024,5,2,7,30,10.4,0,0,0,1.8,98.26
2024,5,2,8,30,10.3,0,0,0,1.8,98.56
2024,5,2,9,30,10.4,0,0,0,2,97.65
2024,5,2,10,30,11.4,38,62,228,2.3000000000000003,92.39
2024,5,2,11,30,13.100000000000001,47,47,0,2.5,86.94
2024,5,2,12,30,15.200000000000001,88,111,48,2.5,82.29
2024,5,2,13,30,17.3,160,160,0,2.3000000000000003,77.67
2024,5,2,14,30,19.200000000000003,302,473,222,2.2,73.24
2024,5,2,15,30,20.700000000000003,121,870,872,2.3000000000000003,69.84
2024,5,2,16,30,21.8,118,923,892,2.5,67.71000000000001
2024,5,2,17,30,22.6,122,914,884,2.5,66.46000000000001
2024,5,2,18,30,23.1,123,847,860,2,65.27
2024,5,2,19,30,23.3,114,730,831,1.4000000000000001,64.05
2024,5,2,20,30,23,99,574,788,1.1,64.86
2024,5,2,21,30,22.1,81,392,714,1.1,69.87
2024,5,2,22,30,20.200000000000003,59,200,564,1.3,79.16
2024,5,2,23,30,18.1,24,38,219,1.6,86.33
2024,5,3,0,30,16.7,0,0,0,1.9000000000000001,86.9
2024,5,3,1,30,15.8,0,0,0,2.1,87.39
2024,5,3,2,30,14.9,0,0,0,2.3000000000000003,88.64
2024,5,3,3,30,14.200000000000001,0,0,0,2.4000000000000004,89.97
2024,5,3,4,30,13.600000000000001,0,0,0,2.6,92.47
2024,5,3,5,30,12.9,0,0,0,2.8000000000000003,96.13
2024,5,3,6,30,12.3,0,0,0,3.1,99.10000000000001
2024,5,3,7,30,11.8,0,0,0,3.3000000000000003,99.63
2024,5,3,8,30,11.4,0,0,0,3.2,97.69
2024,5,3,9,30,11.200000000000001,0,0,0,3.1,95.04
2024,5,3,10,30,11.4,41,54,119,3.1,91.26
2024,5,3,11,30,12.200000000000001,111,114,10,3.1,84.69
2024,5,3,12,30,13.3,117,120,7,3.1,77.93
2024,5,3,13,30,14.4,233,250,26,3.2,72.39
2024,5,3,14,30,15.4,267,351,109,3.2,68.52
2024,5,3,15,30,15.9,380,452,84,3.1,67.25
