Month,Day,Hour,Temperature,DHI,GHI,DNI,Wind Speed,Relative Humidity,Power
7,6,10,23.5,54,55,8,2.2,98.08,17.582675000000005
7,6,11,24.3,41,59,52,2.1,95.97,18.782827
7,6,12,25.700000000000003,175,390,417,2.0,92.16,117.56238000000002
7,6,13,27.3,159,599,653,1.9,86.71000000000001,173.55006700000004
7,6,14,28.6,209,720,635,1.7000000000000002,78.82000000000001,203.33952000000002
7,6,15,29.6,168,853,764,1.7000000000000002,73.03,234.56732300000002
7,6,16,30.3,151,917,811,1.8,69.19,248.60145100000005
7,6,17,30.700000000000003,289,803,544,2.0,67.11,221.35257100000004
7,6,18,30.8,165,857,770,2.3000000000000003,66.43,234.03213100000008
7,6,19,30.6,283,669,478,2.4000000000000004,67.49,188.54493900000003
7,6,20,30.0,216,568,519,2.5,70.36,163.15232000000003
7,6,21,29.200000000000003,138,436,571,2.6,75.22,128.32875200000004
7,6,22,28.0,107,258,436,2.6,81.44,78.45006000000002
7,6,23,26.6,59,96,226,2.6,89.35000000000001,30.084096000000006
7,7,9,23.3,1,1,0,0.8,95.13,0.32240300000000005
7,7,10,23.5,36,37,4,1.1,94.06,11.858315000000003
7,7,11,24.1,159,185,77,1.3,90.59,57.89963500000001
7,7,12,25.3,189,213,46,1.2000000000000002,84.10000000000001,66.026379
7,7,13,26.9,268,308,60,1.2000000000000002,74.17,93.44843200000001
7,7,14,28.4,329,537,259,1.2000000000000002,66.1,156.23424300000005
7,7,15,29.3,372,510,154,1.1,61.44,148.33758000000003
7,7,16,29.9,301,376,80,1.0,59.05,111.30502400000002
7,7,17,30.3,353,701,369,0.8,57.93,196.85692300000005
7,7,18,30.700000000000003,367,648,313,0.7000000000000001,57.09,183.14553600000005
7,7,19,31.0,161,756,737,0.7000000000000001,56.29,209.66904000000005
7,7,20,31.3,145,616,694,0.8,56.13,174.45612800000004
7,7,21,31.0,235,367,253,0.8,58.74,108.20811500000002
7,7,22,29.4,171,210,114,0.8,65.78,63.884940000000014
7,7,23,27.5,58,98,249,0.8,75.79,30.57502000000001
7,8,9,22.9,2,2,6,0.9,92.85,0.6458680000000001
7,8,10,24.1,54,93,250,1.0,87.41,29.491323000000005
7,8,11,25.9,116,251,402,1.0,78.89,77.15965900000002
7,8,12,28.1,115,445,642,0.9,69.63,131.50239500000004
7,8,13,29.6,160,593,644,0.8,62.64,170.00776300000004
7,8,14,30.200000000000003,202,694,614,0.8,58.83,195.20970800000003
7,8,15,30.5,257,796,603,0.7000000000000001,56.99,219.90296000000006
7,8,16,31.0,230,842,649,0.7000000000000001,55.09,230.26174000000006
7,8,17,31.4,245,844,635,0.9,53.61,230.24657600000003
7,8,18,31.6,164,863,779,1.0,53.67,234.44344300000006
7,8,19,31.5,147,764,765,1.2000000000000002,54.21,211.06264000000004
7,8,20,31.200000000000003,140,617,704,1.3,56.09,174.80041900000003
7,8,21,30.4,168,415,474,1.3,60.36,121.82283500000004
7,8,22,28.8,127,250,358,1.3,67.5,75.81950000000002
7,8,23,26.9,66,94,174,1.3,78.98,29.425196000000007
7,9,9,23.200000000000003,1,1,4,0.9,97.67,0.3225470000000001
7,9,10,24.3,54,92,248,1.0,92.27,29.151856000000006
7,9,11,25.8,114,244,387,1.1,85.3,75.119792
7,9,12,27.5,125,435,605,1.3,77.41,129.11887500000003
7,9,13,28.700000000000003,170,584,617,1.5,71.67,168.420928
7,9,14,29.6,246,662,519,1.7000000000000002,67.59,187.733932
7,9,15,30.200000000000003,279,695,466,2.0,65.41,195.45971500000002
7,9,16,30.6,362,665,322,2.3000000000000003,63.78,187.53731500000004
7,9,17,30.8,288,758,498,2.6,62.91,210.37380400000006
7,9,18,30.8,212,830,689,2.7,63.04,227.66734000000008
7,9,19,30.700000000000003,190,742,685,2.8000000000000003,63.78,206.57428400000003
7,9,20,30.4,288,482,287,2.7,65.45,140.03738800000002
7,9,21,29.8,187,212,48,2.6,68.7,64.35217600000001
7,9,22,28.6,112,124,36,2.5,75.45,38.34526400000001
7,9,23,27.3,62,78,99,2.4000000000000004,83.51,24.427884000000002
7,10,9,24.200000000000003,1,1,3,2.0,97.79,0.3211070000000001
7,10,10,25.0,55,88,218,2.1,93.61,27.81152
7,10,11,26.200000000000003,97,251,461,2.2,88.43,77.05122700000003
7,10,12,27.5,130,426,580,2.3000000000000003,82.58,126.61998000000001
7,10,13,28.6,207,557,523,2.6,76.83,161.39130700000004
7,10,14,29.4,147,747,750,2.9000000000000004,72.47,209.19660300000004
7,10,15,30.0,236,776,605,3.3000000000000003,69.76,215.63488000000004
7,10,16,30.3,263,779,548,3.6,68.87,216.02682700000005
7,10,17,30.3,232,803,606,3.9,69.4,221.81509900000003
7,10,18,30.200000000000003,151,840,769,4.1000000000000005,70.21000000000001,230.75808000000006
7,10,19,29.8,119,765,802,4.3,71.55,213.17719500000004
7,10,20,29.1,108,623,761,4.4,73.7,178.21600300000006
7,10,21,28.3,94,453,692,4.3,76.18,133.57293900000002
7,10,22,27.200000000000003,77,271,566,4.1000000000000005,80.32000000000001,82.556627
7,10,23,26.0,50,101,317,3.8,86.01,31.715515000000007
7,11,9,24.1,1,1,0,2.9000000000000004,99.06,0.3212510000000001
7,11,10,24.4,61,65,28,2.7,96.7,20.666035000000004
7,11,11,25.200000000000003,97,111,41,2.5,89.14,34.93358700000001
7,11,12,26.3,95,448,693,2.3000000000000003,75.26,133.489664
7,11,13,27.4,103,626,782,2.2,66.08,180.52212400000005
7,11,14,28.3,108,777,837,2.4000000000000004,61.51,217.77989100000005
7,11,15,29.0,111,887,870,2.6,58.620000000000005,243.32627500000004
7,11,16,29.6,115,944,882,2.9000000000000004,56.16,255.72582400000005
7,11,17,29.9,119,944,876,3.1,54.93,255.31801600000003
7,11,18,29.9,123,888,854,3.2,54.93,242.40979200000007
7,11,19,29.700000000000003,118,784,828,3.2,55.71,217.91436800000005
7,11,20,29.4,156,584,633,3.1,56.69,167.832256
7,11,21,28.8,94,465,717,2.9000000000000004,58.25,136.52539500000006
7,11,22,27.5,75,278,596,2.7,63.15,84.48142000000001
7,11,23,25.6,46,105,369,2.6,73.36,33.013155000000005
7,12,9,22.4,1,1,0,0.8,87.69,0.32369900000000007
7,12,10,23.0,36,37,5,0.8,88.55,11.884955000000001
7,12,11,24.3,13,13,0,1.0,83.51,4.1654990000000005
7,12,12,26.1,123,128,10,1.3,72.38,40.019968000000006
7,12,13,27.5,211,490,418,1.7000000000000002,66.45,144.23150000000004
7,12,14,28.3,266,575,388,2.0,65.14,166.38947500000003
7,12,15,28.700000000000003,373,500,143,2.4000000000000004,65.91,146.086
7,12,16,28.5,374,444,74,2.8000000000000003,69.38,130.97112000000004
7,12,17,28.1,396,435,41,3.0,73.34,128.74303500000002
7,12,18,27.700000000000003,359,431,81,3.1,76.92,127.88502700000002
7,12,19,27.200000000000003,343,520,220,3.2,80.74,152.58464000000004
7,12,20,26.5,267,529,388,3.5,85.18,155.54451500000005
7,12,21,25.700000000000003,210,233,44,3.5,90.44,71.88213100000002
7,12,22,25.0,104,113,25,3.3000000000000003,95.57,35.585395000000005
7,12,23,24.5,38,47,59,3.0,98.15,14.974435000000001
7,13,9,23.1,0,0,0,2.3000000000000003,98.18,0.0
7,13,10,23.5,43,44,6,2.3000000000000003,97.93,14.087920000000002
7,13,11,24.200000000000003,102,148,141,2.3000000000000003,96.26,46.54481600000001
7,13,12,24.9,178,182,8,2.2,94.16,56.775628000000005
7,13,13,25.9,137,137,0,2.0,89.93,42.81784300000001
7,13,14,27.1,77,77,0,1.8,82.21000000000001,24.140347000000002
7,13,15,28.200000000000003,319,352,37,1.7000000000000002,74.17,105.44230400000001
7,13,16,28.9,417,493,81,1.6,69.25,144.05410700000002
7,13,17,29.3,231,859,668,1.5,66.59,236.35642700000005
7,13,18,29.700000000000003,208,793,654,1.5,64.5,220.09477100000004
7,13,19,30.0,137,761,777,1.5,62.89,211.98035500000003
7,13,20,30.200000000000003,131,617,720,1.5,61.940000000000005,175.68889900000002
7,13,21,30.0,119,444,629,1.5,63.02,130.01208000000003
7,13,22,28.8,95,263,496,1.6,69.08,79.60825900000002
7,13,23,26.9,54,96,272,1.8,79.21000000000001,30.042624000000007
7,14,9,23.4,0,0,0,1.0,93.47,0.0
7,14,10,24.3,55,80,177,0.8,90.46,25.392640000000004
7,14,11,26.3,110,240,399,0.6000000000000001,81.54,73.75872000000001
7,14,12,28.5,146,420,544,0.5,69.25,124.34520000000003
7,14,13,30.0,168,592,638,0.4,61.11,169.40672000000004
7,14,14,30.9,195,733,676,0.4,56.48,204.15442700000006
7,14,15,31.700000000000003,226,831,681,0.4,53.23,226.82726700000006
7,14,16,32.1,233,885,695,0.6000000000000001,51.93,238.90663500000005
7,14,17,32.1,349,555,219,1.0,52.370000000000005,158.064555
7,14,18,31.8,304,375,79,1.5,53.78,109.99987500000003
7,14,19,31.3,266,280,18,2.0,56.41,83.53184000000002
7,14,20,30.700000000000003,262,318,83,2.3000000000000003,59.84,94.59927600000002
7,14,21,29.8,184,413,444,2.3000000000000003,64.23,121.62973900000003
7,14,22,28.6,134,240,313,2.3000000000000003,70.45,72.96384
7,14,23,27.200000000000003,62,81,125,2.3000000000000003,79.38,25.368147000000004
7,15,9,23.700000000000003,0,0,0,1.7000000000000002,97.4,0.0
7,15,10,24.1,55,69,96,1.7000000000000002,96.3,21.955179000000005
7,15,11,24.8,127,229,315,1.5,94.29,70.98610700000002
7,15,12,25.9,159,410,499,1.5,90.36,123.10414000000002
7,15,13,27.9,182,576,594,1.5,80.21000000000001,166.98470400000005
7,15,14,29.9,327,587,327,1.6,67.0,168.19252300000002
7,15,15,31.3,322,396,83,1.7000000000000002,59.15,116.07076800000003
7,15,16,32.1,373,682,330,2.0,55.32,190.33665200000004
7,15,17,32.6,310,820,544,2.2,53.27,223.16792000000004
7,15,18,32.800000000000004,148,866,805,2.4000000000000004,52.25,233.64506800000007
7,15,19,32.7,138,764,781,2.5,52.04,209.74244800000002
7,15,20,32.4,121,619,740,2.5,52.73,174.24169100000003
7,15,21,31.700000000000003,102,448,674,2.5,55.120000000000005,130.00601600000002
7,15,22,30.3,81,264,543,2.5,61.34,79.32883200000002
7,15,23,28.200000000000003,48,95,306,2.7,73.05,29.556115000000005
7,16,9,24.200000000000003,0,0,0,1.5,89.83,0.0
7,16,10,25.3,47,81,244,1.3,84.45,25.589763000000005
7,16,11,27.0,92,243,468,1.0,76.09,74.40295500000002
7,16,12,29.1,124,423,598,0.9,63.93,124.810803
7,16,13,30.9,145,594,679,1.0,55.620000000000005,169.15575600000003
7,16,14,32.0,152,742,744,1.3,53.38,205.18526000000003
7,16,15,32.5,152,851,789,1.7000000000000002,53.53,230.54015500000003
7,16,16,32.800000000000004,160,904,795,2.3000000000000003,53.66,242.351552
7,16,17,32.800000000000004,184,895,758,2.8000000000000003,54.07,240.30123500000002
7,16,18,32.7,224,826,676,3.3000000000000003,54.52,224.45889200000005
7,16,19,32.300000000000004,248,684,545,3.5,56.15,190.63627200000005
7,16,20,31.8,184,588,602,3.7,58.57,166.843824
7,16,21,30.9,155,420,516,3.7,62.73,122.89368000000003
7,16,22,29.700000000000003,136,202,198,3.5,68.65,61.436684000000014
7,16,23,28.3,21,27,40,3.2,75.87,8.478891000000003
7,17,9,24.1,0,0,0,1.0,88.14,0.0
7,17,10,24.8,31,37,42,1.2000000000000002,88.22,11.789051000000002
7,17,11,25.9,26,26,0,1.3,81.83,8.255884000000002
7,17,12,27.200000000000003,62,62,0,1.2000000000000002,73.49,19.470604
7,17,13,28.5,266,282,24,1.0,67.79,85.24014000000003
7,17,14,29.6,208,710,634,1.1,64.32000000000001,199.81246000000004
7,17,15,30.5,174,837,749,1.4,62.51,229.68535500000004
7,17,16,31.200000000000003,172,896,775,1.9,61.370000000000005,242.593792
7,17,17,31.5,197,885,735,2.3000000000000003,61.04,239.67127500000004
7,17,18,31.4,200,833,711,2.6,61.91,227.65806700000007
7,17,19,30.8,259,692,542,2.7,64.88,194.11153600000006
7,17,20,29.9,301,341,59,2.8000000000000003,70.04,101.48125900000002
7,17,21,28.9,209,231,43,2.7,76.39,70.22145900000002
7,17,22,27.8,141,182,122,2.5,82.9,56.01559600000001
7,17,23,26.700000000000003,61,70,57,2.4000000000000004,88.92,22.008140000000004
7,18,9,22.8,0,0,0,1.3,98.71,0.0
7,18,10,23.1,52,63,85,1.6,97.69,20.153763
7,18,11,23.5,130,149,61,1.6,95.91,47.002795000000006
7,18,12,24.1,128,149,42,1.5,92.23,46.874059
7,18,13,25.0,208,212,6,1.6,84.2,65.81752000000002
7,18,14,26.200000000000003,355,432,98,1.5,71.97,129.09542400000004
7,18,15,27.1,164,845,770,1.3,64.1,235.71359500000003
7,18,16,27.700000000000003,148,913,820,1.0,60.120000000000005,251.09965100000008
7,18,17,28.3,264,833,608,0.8,56.91,231.37657900000005
7,18,18,28.8,412,633,248,0.6000000000000001,54.2,181.06521900000004
7,18,19,29.1,302,589,359,0.6000000000000001,52.61,169.39109900000005
7,18,20,28.9,268,496,340,0.6000000000000001,53.07,144.86374400000003
7,18,21,28.1,208,316,212,0.7000000000000001,56.35,95.21585600000002
7,18,22,27.0,138,163,74,0.7000000000000001,62.02,50.49495500000001
7,18,23,25.5,64,88,162,0.6000000000000001,71.82000000000001,27.748160000000002
7,19,9,19.0,0,0,0,2.7,84.26,0.0
7,19,10,20.0,40,88,364,2.8000000000000003,78.54,28.445120000000003
7,19,11,21.8,66,265,629,2.7,68.83,82.86099500000002
7,19,12,23.4,82,460,764,2.3000000000000003,59.63,138.73784
7,19,13,24.700000000000003,92,644,841,1.8,52.84,187.69508800000003
7,19,14,25.8,100,798,885,1.3,48.1,225.78452400000003
7,19,15,26.8,107,906,905,1.0,45.12,250.6340280000001
7,19,16,27.6,111,962,913,0.6000000000000001,42.87,262.593292
7,19,17,28.200000000000003,115,960,905,0.4,41.03,261.30432
7,19,18,28.5,118,902,883,0.4,41.25,247.48174000000006
7,19,19,28.700000000000003,137,776,801,0.8,41.34,217.08755200000004
7,19,20,28.6,109,641,797,1.1,42.45,183.30741100000003
7,19,21,28.200000000000003,132,424,574,1.4,45.8,125.63628800000004
7,19,22,26.9,85,263,538,1.6,51.21,80.32782700000001
7,19,23,25.0,47,94,323,2.0,63.58,29.682380000000006
7,20,9,21.0,0,0,0,1.7000000000000002,89.79,0.0
7,20,10,22.0,62,67,38,1.7000000000000002,86.2,21.527435000000004
7,20,11,23.700000000000003,141,218,246,1.6,77.9,68.02951600000002
7,20,12,25.5,225,365,284,1.6,68.17,110.54207500000003
7,20,13,26.6,279,471,293,1.5,61.51,139.65197100000003
7,20,14,27.1,357,541,234,1.5,59.32,158.31337100000005
7,20,15,27.4,419,537,134,1.8,58.98,157.00752300000002
7,20,16,27.700000000000003,464,592,137,2.2,59.02,171.36742400000003
7,20,17,27.700000000000003,432,530,105,2.5,60.11,154.89886
7,20,18,27.6,425,568,161,2.7,61.1,165.11532800000006
7,20,19,27.4,360,577,273,2.7,62.5,167.66408300000003
7,20,20,27.0,236,270,51,2.7,65.05,82.34190000000002
7,20,21,26.5,167,173,12,2.6,68.29,53.63951500000002
7,20,22,25.6,127,132,15,2.4000000000000004,74.4,41.34187200000001
7,20,23,24.700000000000003,50,56,43,2.3000000000000003,80.21000000000001,17.803072
7,21,9,22.3,0,0,0,0.6000000000000001,93.83,0.0
7,21,10,23.200000000000003,49,69,158,0.6000000000000001,89.49,22.044603000000006
7,21,11,24.700000000000003,106,227,386,0.8,80.98,70.41925900000001
7,21,12,26.1,145,407,532,0.8,72.99,122.14110700000003
7,21,13,27.4,172,581,627,0.6000000000000001,66.32000000000001,168.72181900000004
7,21,14,28.4,171,737,720,0.6000000000000001,61.31,207.78904300000002
7,21,15,29.200000000000003,180,836,746,0.6000000000000001,57.36,231.01355200000003
7,21,16,29.700000000000003,301,828,567,0.7000000000000001,54.71,228.50481600000003
7,21,17,30.0,365,537,185,1.0,52.88,154.99699500000003
7,21,18,30.0,285,593,348,1.4,52.32,169.66619500000004
7,21,19,29.8,302,635,419,1.7000000000000002,53.34,180.66575500000005
7,21,20,29.5,174,596,635,1.9,54.99,170.87320000000003
7,21,21,28.9,156,422,527,1.9,57.93,124.65626800000003
7,21,22,27.6,144,205,186,2.0,64.15,62.94135500000001
7,21,23,25.9,54,80,180,2.1,73.95,25.208320000000004
7,22,9,22.5,0,0,0,1.4,94.69,0.0
7,22,10,23.3,43,52,72,1.5,92.1,16.645616000000008
7,22,11,24.700000000000003,141,152,34,1.5,85.10000000000001,47.66598400000001
7,22,12,26.1,212,235,46,1.3,77.28,72.34263500000002
7,22,13,26.9,303,392,137,1.4,72.46000000000001,117.45260800000003
7,22,14,27.200000000000003,353,439,110,1.6,70.57000000000001,130.41680300000002
7,22,15,27.200000000000003,391,614,254,1.9,70.78,177.57002800000004
7,22,16,27.1,398,704,329,2.2,72.2,200.848384
7,22,17,26.700000000000003,430,569,149,2.4000000000000004,75.63,166.11784300000005
7,22,18,26.200000000000003,401,454,60,2.5,79.98,135.22026800000003
7,22,19,25.9,344,398,68,2.5,83.23,119.71601200000002
7,22,20,25.6,268,317,74,2.4000000000000004,85.64,96.64410700000002
7,22,21,25.200000000000003,189,204,30,2.2,87.53,63.348528000000016
7,22,22,24.6,110,114,12,1.9,91.3,35.960844
7,22,23,24.0,54,73,136,1.7000000000000002,95.33,23.225315000000002
7,23,9,22.200000000000003,0,0,0,0.7000000000000001,97.46,0.0
7,23,10,22.9,47,50,23,0.8,96.22,16.038700000000002
7,23,11,24.4,62,84,73,0.8,89.62,26.635056000000006
7,23,12,26.0,59,59,0,0.8,80.48,18.638395000000003
7,23,13,27.0,77,77,0,0.6000000000000001,72.17,24.151435000000006
7,23,14,27.6,333,404,91,0.4,66.2,120.42270400000002
7,23,15,28.1,360,406,53,0.3,62.56,120.68999600000002
7,23,16,28.5,430,487,62,0.4,60.69,142.71291500000004
7,23,17,28.5,321,335,15,0.6000000000000001,60.66,100.46147500000002
7,23,18,28.3,389,468,90,0.8,61.89,137.67998400000002
7,23,19,28.3,283,311,35,0.9,62.06,93.68968300000002
7,23,20,28.1,280,432,229,0.9,63.65,127.91347200000004
7,23,21,27.700000000000003,240,310,140,0.8,66.27,93.67022000000001
7,23,22,26.9,105,118,40,0.8,70.69,36.81057200000001
7,23,23,25.9,58,68,76,0.9,78.02,21.463792000000005
7,24,9,22.700000000000003,0,0,0,1.1,99.64,0.0
7,24,10,23.200000000000003,44,52,63,1.2000000000000002,97.44,16.653104000000003
7,24,11,24.0,52,53,3,1.2000000000000002,94.73,16.909915000000005
7,24,12,24.700000000000003,85,86,2,1.2000000000000002,91.95,27.224332000000004
7,24,13,25.4,176,182,9,1.0,87.68,56.644588000000006
7,24,14,26.1,239,248,11,0.9,82.95,76.19948800000002
7,24,15,26.5,327,345,21,1.0,78.49,104.29867500000002
7,24,16,27.0,386,432,50,1.4,74.74,128.59776000000005
7,24,17,27.6,316,328,13,1.6,71.69,98.89068800000003
7,24,18,27.700000000000003,408,559,171,1.5,70.43,162.64496300000002
7,24,19,27.5,393,503,139,1.5,70.63,147.76379500000004
7,24,20,27.200000000000003,278,437,241,1.5,71.8,129.86197900000002
7,24,21,26.700000000000003,185,205,40,1.5,73.69,63.207035000000005
7,24,22,25.9,101,108,21,1.4,77.03,33.89515200000001
7,24,23,24.8,36,48,87,1.2000000000000002,83.01,15.270144000000002
7,25,9,22.9,0,0,0,1.7000000000000002,98.17,0.0
7,25,10,23.5,29,30,9,1.8,95.7,9.624300000000002
7,25,11,24.200000000000003,101,108,23,1.6,92.8,34.15953600000001
7,25,12,25.1,152,156,9,1.4,88.08,48.80241600000001
7,25,13,26.0,259,278,30,1.3,80.39,85.08190000000002
7,25,14,27.0,247,252,7,1.3,72.94,77.05656000000002
7,25,15,27.700000000000003,291,296,6,1.4,67.88,89.62643200000001
7,25,16,27.8,428,709,304,1.6,65.6,201.40066700000006
7,25,17,27.8,426,706,302,1.7000000000000002,64.26,200.64378800000006
7,25,18,28.0,418,533,131,1.7000000000000002,62.21,155.47343500000002
7,25,19,28.0,372,516,183,1.7000000000000002,60.86,150.90936000000002
7,25,20,27.700000000000003,298,403,159,1.7000000000000002,60.54,120.08473100000003
7,25,21,27.1,187,198,22,1.6,62.09,60.99706800000001
7,25,22,26.1,125,132,21,1.4,66.38,41.246832000000005
7,25,23,24.8,41,42,5,1.3,72.87,13.372716000000004
7,26,9,18.2,0,0,0,2.4000000000000004,81.09,0.0
7,26,10,19.3,35,75,344,2.6,76.3,24.362475000000003
7,26,11,21.200000000000003,65,248,608,2.9000000000000004,66.45,77.94937600000002
7,26,12,23.0,97,432,696,3.0,54.84,131.08608000000004
7,26,13,24.4,108,609,777,2.8000000000000003,50.54,178.71653100000003
7,26,14,25.700000000000003,223,628,521,2.4000000000000004,48.76,182.57969600000004
7,26,15,26.8,242,749,581,2.0,47.68,212.49354700000004
7,26,16,27.700000000000003,275,796,564,1.6,46.91,223.11243200000004
7,26,17,28.3,268,820,597,1.2000000000000002,46.41,228.24536000000003
7,26,18,28.700000000000003,279,746,531,0.9,45.95,209.70209200000005
7,26,19,28.9,256,638,485,0.6000000000000001,44.93,182.26001200000005
7,26,20,28.6,246,504,393,0.4,46.06,147.23654400000004
7,26,21,28.0,210,353,289,0.5,49.120000000000005,105.82763500000003
7,26,22,26.8,153,185,101,0.7000000000000001,53.78,57.18035500000001
7,26,23,25.3,39,44,42,0.9,64.27,13.973872000000002
7,27,9,19.6,0,0,0,1.2000000000000002,87.32000000000001,0.0
7,27,10,20.4,41,63,192,1.4,82.34,20.398707000000005
7,27,11,22.3,92,226,447,1.4,72.84,70.90026800000001
7,27,12,25.0,256,285,60,1.1,61.14,87.54487500000002
7,27,13,27.1,187,570,596,1.0,51.38,166.05582000000004
7,27,14,28.200000000000003,144,754,786,0.8,45.97,212.22234800000004
7,27,15,28.9,254,770,592,0.6000000000000001,42.73,215.39518000000004
7,27,16,29.4,198,888,749,0.5,41.58,243.04915200000008
7,27,17,29.8,252,865,664,0.6000000000000001,40.99,237.15099500000005
7,27,18,30.0,230,831,685,0.8,40.85,228.86155500000007
7,27,19,29.9,279,674,503,1.0,41.1,190.48183600000004
7,27,20,29.6,281,477,299,1.3,42.38,139.24154700000003
7,27,21,29.0,238,321,168,1.4,45.24,96.23419500000001
7,27,22,27.200000000000003,111,112,2,1.6,51.15,34.920704
7,27,23,25.1,43,62,149,1.7000000000000002,64.97,19.658092000000003
7,28,9,20.3,0,0,0,1.7000000000000002,90.84,0.0
7,28,10,21.5,39,56,155,1.8,83.55,18.061120000000003
7,28,11,23.6,103,216,382,1.6,72.58,67.45593600000002
7,28,12,26.0,144,399,534,1.5,61.15,119.94139500000003
7,28,13,27.8,171,577,634,1.4,49.84,167.33173100000005
7,28,14,28.8,197,725,682,1.3,44.95,204.37967500000005
7,28,15,29.5,271,810,620,1.2000000000000002,42.52,224.42670000000004
7,28,16,30.0,291,847,604,1.3,41.63,232.65819500000006
7,28,17,30.0,270,843,621,1.5,42.13,231.71119500000003
7,28,18,29.700000000000003,407,609,231,1.7000000000000002,43.58,174.068643
7,28,19,29.200000000000003,378,466,112,1.9,46.1,136.52961200000004
7,28,20,28.4,318,496,273,2.1,49.86,145.22086400000003
7,28,21,27.1,206,219,26,2.1,55.57,67.259499
7,28,22,25.4,100,105,15,2.2,66.04,33.04339500000001
7,28,23,24.200000000000003,39,40,10,2.1,72.82000000000001,12.774080000000001
7,29,9,21.6,0,0,0,1.7000000000000002,95.62,0.0
7,29,10,22.3,26,26,1,1.9,93.79,8.390668000000002
7,29,11,23.4,81,81,1,2.1,89.74,25.811379000000006
7,29,12,25.0,107,107,0,2.2,81.38,33.72479500000001
7,29,13,26.6,321,363,65,2.3000000000000003,69.60000000000001,109.39404300000002
7,29,14,27.8,414,562,192,2.2,62.1,163.36103600000004
7,29,15,28.700000000000003,322,754,498,2.1,57.870000000000005,211.67946800000007
7,29,16,29.200000000000003,442,685,265,2.2,55.7,193.94199500000005
7,29,17,29.4,107,107,0,2.3000000000000003,54.73,33.04684300000001
7,29,18,29.4,110,110,0,2.5,55.120000000000005,33.95854000000001
7,29,19,29.1,339,623,363,2.6,56.73,178.21600300000006
7,29,20,28.6,347,462,177,2.7,59.8,135.84001200000003
7,29,21,28.0,234,362,261,2.8000000000000003,63.3,108.37918000000002
7,29,22,26.8,130,204,241,2.7,69.78,62.878512000000015
7,29,23,25.4,44,57,107,2.6,79.62,18.060963
7,30,9,23.0,0,0,0,2.1,98.81,0.0
7,30,10,23.8,36,41,49,2.3000000000000003,95.02,13.115203000000003
7,30,11,24.700000000000003,94,96,7,2.4000000000000004,91.33,30.346752000000006
7,30,12,25.6,206,249,91,2.5,86.64,76.67481900000001
7,30,13,26.6,174,561,607,2.6,80.08,164.06501100000003
7,30,14,27.6,298,646,451,2.8000000000000003,73.61,185.52215600000002
7,30,15,28.700000000000003,252,781,611,3.0,67.3,218.31058700000003
7,30,16,29.4,291,800,555,3.4000000000000004,62.73,222.13120000000006
7,30,17,29.6,250,846,648,3.7,60.48,232.90887600000002
7,30,18,29.3,193,825,724,3.8,60.83,228.26347500000006
7,30,19,28.8,236,677,566,3.6,63.190000000000005,192.31065100000004
7,30,20,28.200000000000003,179,563,592,3.5,66.93,163.30209100000002
7,30,21,27.200000000000003,134,404,555,3.4000000000000004,72.41,120.65540800000004
7,30,22,26.200000000000003,95,225,425,3.1,78.14,69.33307500000001
7,30,23,25.200000000000003,44,65,174,2.7,84.7,20.591155000000004
7,31,9,23.8,0,0,0,2.5,97.78,0.0
7,31,10,24.200000000000003,27,31,42,2.5,95.6,9.912467000000001
7,31,11,24.8,125,136,39,2.6,93.12,42.72684800000001
7,31,12,25.4,188,214,55,2.6,89.87,66.29591600000002
7,31,13,25.9,222,257,55,2.7,86.15,78.934723
7,31,14,26.1,337,393,73,2.8000000000000003,84.15,118.18728300000002
7,31,15,26.4,388,576,217,2.9000000000000004,82.26,168.22886400000004
7,31,16,27.1,412,503,99,3.0,78.98,148.05352300000004
7,31,17,28.1,436,617,197,3.1,74.21000000000001,177.55470700000004
7,31,18,29.0,384,541,180,3.2,69.93,156.83319500000002
7,31,19,29.4,329,566,304,3.2,68.08,163.11780400000004
7,31,20,29.6,224,296,112,3.1,67.3,88.81657600000001
7,31,21,29.3,176,182,13,3.0,68.4,55.62247600000001
7,31,22,28.3,109,212,340,2.8000000000000003,73.38,64.81009600000002
7,31,23,26.9,41,42,5,2.7,80.39,13.245708000000004
8,1,9,23.1,0,0,0,0.9,93.57,0.0
8,1,10,24.200000000000003,35,50,150,0.9,89.62,15.945100000000004
8,1,11,26.1,93,204,385,0.9,81.89,63.084144000000016
8,1,12,28.6,133,383,532,0.8,71.07000000000001,113.97352300000003
8,1,13,30.6,162,554,620,0.8,59.370000000000005,159.00132400000004
8,1,14,31.700000000000003,175,704,690,1.0,53.620000000000005,196.18508800000004
8,1,15,32.4,177,816,740,1.2000000000000002,50.98,222.46118400000006
8,1,16,32.800000000000004,185,871,751,1.5,50.120000000000005,234.79808300000002
8,1,17,32.800000000000004,266,782,564,1.6,50.75,213.93799600000003
8,1,18,32.800000000000004,394,533,160,1.8,51.5,151.78933900000004
8,1,19,32.7,338,500,209,1.9,52.78,143.20600000000005
8,1,20,32.300000000000004,188,556,571,1.9,54.95,158.16420800000003
8,1,21,31.6,148,392,506,1.9,58.19,114.79955200000002
8,1,22,30.3,107,212,349,1.9,64.44,64.19953600000002
8,1,23,28.8,43,57,123,2.0,73.7,17.781891
8,2,9,25.0,0,0,0,1.5,87.49,0.0
8,2,10,25.700000000000003,36,48,124,1.4,85.62,15.207936000000002
8,2,11,27.200000000000003,94,201,374,1.4,80.05,61.865187000000006
